"ens_gene","target_id","pval","qval","b","se_b","mean_obs","var_obs","tech_var","sigma_sq","smooth_sigma_sq","final_sigma_sq","D0_PF_1","D0_PF_2","D7_PF_1","D7_PF_2"
"ENSMUSG00000032567","Aste1",3.56058254724952e-11,1.78446162988459e-10,-0.786055397092409,0.118716208331463,5.48847168281945,0.206965141021255,0.00705666684905249,-0.00555049896622232,0.00703687127154685,0.00703687127154685,348.017341671243,367.952120680011,167.256296866487,158.415983386812
"ENSMUSG00000041390","Mdfic",3.63049102504477e-11,1.81892195913002e-10,0.635674459756533,0.096046201389896,8.5661164489506,0.140843921463206,0.000694509424210894,0.00853036337721757,0.0017949400970094,0.00853036337721757,3850.21607466449,3791.10251064381,6556.04761272762,7939.65354964482
"ENSMUSG00000059713","Rcan3",3.65022797228622e-11,1.82823186514506e-10,0.672744920584593,0.101659616491051,5.26587688664733,0.153232356281817,0.00189747252641431,0.00165819781012533,0.0084372050986933,0.0084372050986933,144.165314235445,131.73570258874,260.111811161514,281.375844782265
"ENSMUSG00000031214","Ophn1",3.67306828264496e-11,1.83908972330281e-10,0.850754788818037,0.128576910013823,6.01385916761807,0.252282584758076,0.00546788015715348,0.0110641416315493,0.00476593762521854,0.0110641416315493,284.805380706982,249.986099647297,559.728919787378,698.833430003732
"ENSMUSG00000019850","Tnfaip3",3.78692415733872e-11,1.89549741571251e-10,0.681344273553706,0.103043765176484,5.75295799675506,0.161460095594139,0.00487863313384713,0.00519650070514835,0.00573938440789931,0.00573938440789931,247.296648023483,202.247888329299,441.092585579848,443.965555779954
"ENSMUSG00000018167","Stard3",3.81917791353456e-11,1.91103744396584e-10,0.638552776436335,0.0965904878128764,6.18233628026227,0.142136364322137,0.000847743731878802,0.00848197860405061,0.0042576936587879,0.00848197860405061,345.69559671919,356.993028169502,605.188603324239,732.290125953963
"ENSMUSG00000029621","Arpc1a",3.83637760333476e-11,1.91903728960493e-10,0.347036735109931,0.0524996862345626,7.31967765268474,0.0409320891006803,0.000306638660888477,0.000874247232252056,0.00244957839383904,0.00244957839383904,1251.98866104426,1285.67861928825,1853.11647266678,1739.25256930801
"ENSMUSG00000033454","Zbtb1",3.84745567216073e-11,1.92397088444879e-10,-0.358270526174417,0.0542026332932452,7.55443174828948,0.0435700810270644,0.000674959856042969,0.000501276721906764,0.00226296559987904,0.00226296559987904,2358.22619587994,2210.62567040141,1614.02923559206,1577.31186757644
"ENSMUSG00000030498","Gas2",3.93419992985289e-11,1.96672729047777e-10,0.973927420302013,0.147418799605431,6.66146983240354,0.330666408323449,0.012057696043004,0.00967460643410214,0.00324293701444334,0.00967460643410214,467.956401884057,492.036813529703,1470.51246972326,1099.60497659958
"ENSMUSG00000030000","Add2",3.95939373484995e-11,1.97869702052224e-10,2.29728699462806,0.347779269861364,2.79211056566653,1.79703746283047,0.0573681634000006,-0.000575736997916618,0.063582257145303,0.063582257145303,3.7431804068195,5.80675355887175,58.2414284878641,44.5765827269036
"ENSMUSG00000040280","Ndufa4l2",4.04540795073319e-11,2.02104445175159e-10,4.94570493878318,0.7490762859606,5.05256674492455,8.52740930196047,0.0733781982743544,0.487737083914172,0.0100615627299637,0.487737083914172,27.1167123454392,5.80288485345245,1637.46802355383,2099.36153547529
"ENSMUSG00000043687","1190005I06Rik",4.0632692597699e-11,2.02932741074691e-10,1.25620261252497,0.190283218507812,3.89469185247268,0.531347487083278,0.00985989146393127,-0.00186116269629138,0.0263478117817606,0.0263478117817606,25.5985106158501,25.8456412605309,100.195845339365,83.7241566682303
"ENSMUSG00000031480","Thsd1",4.14590844818492e-11,2.06994710033628e-10,1.01903895872329,0.154428688629719,4.66601950921555,0.36018321792428,0.0100495123882518,0.0110051148002422,0.0137987074836427,0.0137987074836427,56.0078002579394,71.6409160356733,163.059105447363,190.811607381989
"ENSMUSG00000010358","Ifi35",4.17041027235699e-11,2.08152381563543e-10,0.930502720853018,0.14103027568769,6.71638574197552,0.301871463611987,0.000993276865237106,0.0188962617953087,0.00315740254065467,0.0188962617953087,481.42286137543,557.570166278722,1482.89926083175,1165.32313924203
"ENSMUSG00000038217","Tlcd2",4.17331536335131e-11,2.08231732847709e-10,0.457335908733864,0.0693165289802452,6.85047728821971,0.0729218985990556,0.00181766199498677,0.00298711919488239,0.00295885873744911,0.00298711919488239,762.629413498396,739.160309361615,1269.38205945681,1108.94057036968
"ENSMUSG00000026825","Dnm1",4.22546621845673e-11,2.10767426498447e-10,0.454471262323737,0.0689015821097925,7.8584609010708,0.0720129947708654,0.00256277324062331,0.00218465477660916,0.0020856339450317,0.00218465477660916,2104.37522882225,2018.66445599177,3040.69289836617,3467.68938694735
"ENSMUSG00000015766","Eps8",4.28490156040364e-11,2.13664760643498e-10,0.953138948710419,0.144549120245773,5.49862255790345,0.316754250625485,0.00444019562394376,0.0164542525398832,0.006979945465076,0.0164542525398832,158.728391083025,144.07039819218,342.917339591157,450.486598268287
"ENSMUSG00000022257","Laptm4b",4.3664618701472e-11,2.17663174836809e-10,0.468175188040138,0.0710316630030555,7.05294103780676,0.0764263336647925,0.000866140744298444,0.0041793564046812,0.00270764392353664,0.0041793564046812,905.085683307285,923.881614715438,1567.11982355636,1361.54639718201
"ENSMUSG00000062184","Hs6st2",4.38712554627402e-11,2.18624399271672e-10,-0.480221531312971,0.0728670858324048,8.92565361475668,0.0804106478439962,0.00163351642144674,0.00367609577626031,0.00170566788380459,0.00367609577626031,9221.91343630762,9917.79903708989,6301.88173528381,5554.21726864691
"ENSMUSG00000034825","Nrip3",4.39215189707771e-11,2.18806006401933e-10,-2.57087336752196,0.390105129406921,2.96024253439771,2.24341774756688,0.0961694950211074,-0.035737809587648,0.0560125169684833,0.0560125169684833,56.885759223589,84.407485759726,5.69248869064732,4.10100448146267
"ENSMUSG00000000561","Wdr77",4.41096631898432e-11,2.19674170374834e-10,-0.549987825636255,0.0834633623197989,6.96557754242268,0.105472958015849,0.00111690251630255,0.00584923033342348,0.00280783983793338,0.00584923033342348,1496.58665870544,1299.1712664241,840.788019138696,769.378866042632
"ENSMUSG00000028914","Casp9",4.42255596645544e-11,2.20182094531203e-10,0.953371527156051,0.144687381348479,5.45218885269626,0.316928715144941,0.00371019103178371,0.0172242472896966,0.00724519061500235,0.0172242472896966,130.370317233796,159.760287472167,338.351479196683,416.125332885369
"ENSMUSG00000037994","Slc9b2",4.46248152208053e-11,2.22099992007479e-10,1.55126694831513,0.235474016368133,3.79281880014504,0.803113456950839,0.0267626530516131,-0.0253070400928277,0.0286853593329267,0.0286853593329267,19.2607961271744,20.6295106137819,97.673602741619,94.1482303370515
"ENSMUSG00000105504","Gbp5",4.479125003969e-11,2.22858287438206e-10,1.43454466483895,0.217774475928848,3.97762837889944,0.697293506497997,0.0228463070958359,-0.00586524505778938,0.0245794152702487,0.0245794152702487,28.5277569863871,22.8935322193594,117.180345702254,101.179876135649
"ENSMUSG00000038803","Ost4",4.56695651034976e-11,2.27156944617836e-10,0.300192210943704,0.0455913615135788,8.63176843796949,0.0300844094941722,0.00030273528837773,-0.000233802802753841,0.00177583695628411,0.00177583695628411,4801.90253768989,4848.23470649653,6558.79511318487,6470.53059443682
"ENSMUSG00000031972","Acta1",4.58448910158059e-11,2.27957385226834e-10,1.09286220539549,0.165991597762884,4.86921343592469,0.416484740345881,0.007025479990018,0.020527730537857,0.0116824616044774,0.020527730537857,84.8698568286342,66.0911437849261,250.5764999179,200.948024261111
"ENSMUSG00000020485","Supt4a",4.64189768055837e-11,2.30739479053689e-10,0.351399552275553,0.0533880331290443,7.58790794041012,0.0424263906112194,0.000609748707291136,0.00128901453980825,0.00224053337409679,0.00224053337409679,1714.76060063634,1598.43974111063,2292.92739802428,2414.39907686957
"ENSMUSG00000029203","Ube2k",4.67640748499258e-11,2.32381931269311e-10,-0.345670053846407,0.0525263389006237,7.84223986456685,0.0399532428550158,0.000665100763088862,-0.000479129543653714,0.00209391551521432,0.00209391551521432,2995.4847854187,3056.29272641836,2121.64640701589,2161.14841273822
"ENSMUSG00000025911","Adhfe1",4.6829197865697e-11,2.32632526077727e-10,2.94834278514547,0.448029904187801,3.72035977956654,2.93672682119186,0.170266093283491,-0.111538450855389,0.03046470176304,0.03046470176304,8.36391517593539,9.57833644223023,142.215316446407,227.241335694857
"ENSMUSG00000054863","Fam19a5",4.69632379732631e-11,2.3322521442682e-10,0.591633322195104,0.0899103523056712,6.34795234398167,0.122065910278358,0.00243902563603561,0.0056448458156943,0.00383566387957175,0.0056448458156943,402.659767747432,447.5650560914,825.455456194063,713.581545511051
"ENSMUSG00000022489","Pde1b",4.70290526906701e-11,2.33478821636466e-10,1.83375171762405,0.278683559547482,5.11067528244472,1.17265813820442,0.00880970305942134,0.0688548233026335,0.00959120088409975,0.0688548233026335,72.8023240793347,59.4197719007854,319.31198716972,537.236680815791
"ENSMUSG00000032333","Stoml1",4.73578238912781e-11,2.35037325343798e-10,0.575484870928651,0.0874728146818428,5.84538481655787,0.11143893848226,0.00228551357803926,-0.000718524188532139,0.00536597973032475,0.00536597973032475,259.828207712097,257.598576110285,442.59152947055,478.872588950616
"ENSMUSG00000031833","Mast3",4.73885448205467e-11,2.35116089501377e-10,0.854028668315981,0.129812945978551,5.00674773166105,0.251527171476187,0.00640424647917565,0.00620402758232105,0.0104471544644544,0.0104471544644544,103.257347914311,91.0982177975977,208.087399205969,250.930346120806
"ENSMUSG00000110763","Mast3",4.73885448205467e-11,2.35116089501377e-10,0.854028668315981,0.129812945978551,5.00674773166105,0.251527171476187,0.00640424647917565,0.00620402758232105,0.0104471544644544,0.0104471544644544,103.257347914311,91.0982177975977,208.087399205969,250.930346120806
"ENSMUSG00000022769","Sdf2l1",4.75926115329727e-11,2.36054582014419e-10,0.567376898597393,0.0862500571854676,7.40645085145174,0.112264896596996,0.000714749545637794,0.00672432281885863,0.00237433625589239,0.00672432281885863,1282.5792155705,1197.61731446128,2019.76432651729,2366.30202160849
"ENSMUSG00000026305","Lrrfip1",4.79589496018784e-11,2.3779708427715e-10,-0.478728952563507,0.0727868184408766,8.39534701211291,0.0766219402190103,0.00344710178830665,-0.00310489647106729,0.00185081915043848,0.00185081915043848,5689.63612897984,5557.16605984318,3434.31285735414,3533.71804296998
"ENSMUSG00000045348","Nyap1",5.00788706245934e-11,2.48230644874315e-10,-0.746741267562856,0.113647120289466,5.48063399949819,0.18867347564434,0.00583443899480368,-0.00163548586898403,0.00708122895528472,0.00708122895528472,339.978130800044,356.472364977772,174.991612915404,155.045062296329
"ENSMUSG00000035293","G2e3",5.00967111207145e-11,2.48241355387528e-10,-0.613318925649791,0.0933422261567315,5.91980863333018,0.130689327915167,0.00362407169183118,0.00432986790081341,0.00508869949206322,0.00508869949206322,536.783621503118,475.972532906452,292.180261834815,256.022808935863
"ENSMUSG00000028345","Tex10",5.09505964847131e-11,2.52393568068203e-10,-0.418104963404886,0.0636566083221314,6.73512366076758,0.0600251600783943,0.000923256077544578,0.00170860382814581,0.00312890770553267,0.00312890770553267,1059.3547916134,1014.31853908032,714.692869985554,651.203760477499
"ENSMUSG00000033287","Kctd17",5.13400720224265e-11,2.54243359480468e-10,-0.331891903927065,0.0505393717463233,7.63647600744982,0.0380618297532102,0.000344713434629043,0.00167191324902053,0.00220951466188402,0.00220951466188402,2382.45737129809,2511.27845883146,1820.08310078349,1692.3148213824
"ENSMUSG00000026094","Stk17b",5.15369075773827e-11,2.55138311683903e-10,0.52229377590497,0.0795400266973219,7.03675234428201,0.0926662219190236,0.00360119179876324,-0.000997253094763065,0.00272542404824744,0.00272542404824744,844.274230234197,908.314955508138,1424.99645455686,1530.26523550641
"ENSMUSG00000033712","Ccar2",5.17303776222505e-11,2.56016048301179e-10,0.33688952977373,0.0513092089140617,7.63052509662089,0.0388546661767014,0.000419411094861937,0.00111531053460789,0.00221322382452489,0.00221322382452489,1722.08954241982,1758.6335715797,2347.28279930081,2531.36901704998
"ENSMUSG00000060044","Tmem26",5.1923743678293e-11,2.56892721848355e-10,1.91662711066783,0.291932336773837,4.27481446300225,1.28130281995179,0.00693138620016443,0.0782931030540687,0.019142056256163,0.0782931030540687,36.1607063586079,20.2240799187221,198.925419386083,175.558391147851
"ENSMUSG00000049624","Slc17a5",5.19748465729725e-11,2.57065220538363e-10,0.823568501387568,0.12544518630652,7.00785148647733,0.236579355337572,0.00168390368072151,0.0140525910867561,0.00275801800745411,0.0140525910867561,743.618596572949,719.991807963014,1472.75910067511,1888.94643452177
"ENSMUSG00000005949","Ctns",5.30108771762951e-11,2.62107497643693e-10,0.985860694893597,0.150232695591585,5.34220827414941,0.339020345128504,0.00151191069351308,0.0210579521312007,0.00792373548073339,0.0210579521312007,123.554585253118,130.845884195903,294.69757625885,395.98268123055
"ENSMUSG00000057503","Olfr1459",5.32324294235033e-11,2.63120768851984e-10,1.42503562809206,0.217177975385804,4.13544660469623,0.681266356105941,0.0256406085785665,-0.0191043450855228,0.0215256644141105,0.0215256644141105,30.6814278425642,29.6454778996567,117.289841603384,137.468693986598
"ENSMUSG00000051331","Cacna1c",5.4668480915927e-11,2.70134641030261e-10,-0.43982235931658,0.0670702900272682,7.84642231603602,0.0665479590117665,0.00240665260177424,0.000693432038472986,0.00209177120256764,0.00209177120256764,3366.32729264047,3013.25132057983,2062.97160233668,2039.85111158221
"ENSMUSG00000031379","Pir",5.50268587800398e-11,2.71820664026705e-10,0.643285207010258,0.0981117462339217,5.87763358243281,0.141723108018989,0.00438255281634892,0.00129418043301996,0.00524336193272052,0.00524336193272052,277.604873648228,240.304083648529,481.094418800992,502.932714066721
"ENSMUSG00000061288","Taok3",5.56554265422391e-11,2.74839898008961e-10,0.740349154693634,0.112944814431436,7.07936290285701,0.191209977689827,0.000948565674773876,0.0118079654321777,0.00267930789166635,0.0118079654321777,822.89988991636,815.92469193658,1535.09436450475,1923.9628468505
"ENSMUSG00000029710","Ephb4",5.65016250032825e-11,2.7893162677018e-10,0.32845544395048,0.0501251193283596,7.88785573709687,0.0366994043295419,0.000441675064593083,0.000665942099366607,0.00207085252308921,0.00207085252308921,2258.61114813736,2262.68708312971,3246.06286415936,3037.07501217975
"ENSMUSG00000026988","Wdsub1",5.69058775737814e-11,2.80839729971355e-10,0.665134432480998,0.101521711708687,5.72333408067189,0.153669962302358,0.00444034836810155,0.00486268844952656,0.00586630958016021,0.00586630958016021,198.722839941002,241.058029484025,424.168580372988,428.086909452389
"ENSMUSG00000024104","Washc2",5.71227779170245e-11,2.81734523358982e-10,0.458883276115192,0.0700469749984629,6.35057348051216,0.0718456187848347,0.00107696424221537,0.0014045333859308,0.00382961446421993,0.00382961446421993,461.668070248413,448.191276721411,686.578681912694,755.152354417334
"ENSMUSG00000022218","Tgm1",5.71132324040102e-11,2.81734523358982e-10,1.94774275522969,0.297315189955051,3.51206410740197,1.29217546934242,0.0522356329697093,-0.0108233492309486,0.0361606892082985,0.0361606892082985,13.7435973617362,10.7467360962351,74.7052706926248,104.257656848472
"ENSMUSG00000023341","Mx2",5.74768545244112e-11,2.8339257578028e-10,2.7511882136993,0.42001870552663,4.42415327238902,2.64062267106082,0.0991565402548242,0.0772591727374418,0.0168832716849298,0.0772591727374418,14.9439067323602,28.2864212556855,437.259544321779,248.592667138804
"ENSMUSG00000027804","Ppid",5.75249615234558e-11,2.83541466637407e-10,-0.564748768605532,0.0862207718493663,5.67800591675473,0.106547958609133,0.00136505194669244,-0.00101369985372493,0.00606896955160803,0.00606896955160803,393.939673925771,380.688647860559,221.647197661299,218.248539845947
"ENSMUSG00000079215","Zfp664",5.77075306521867e-11,2.84266485740154e-10,-0.373171280165312,0.0569765572222992,7.10473024093297,0.0468107041336846,0.000593484988058638,-5.83095764043555e-06,0.0026528430848473,0.0026528430848473,1502.07046687189,1432.74903282146,1015.48438909803,1004.43278608702
"ENSMUSG00000031927","1700012B09Rik",5.77079639444703e-11,2.84266485740154e-10,-3.68891724115153,0.563231554612161,1.15131144001582,4.56053245461663,0.126581473643954,-0.089837997751524,0.190648310466878,0.190648310466878,16.0119470480095,23.726714730206,0,0
"ENSMUSG00000014313","Cox6c",5.85488169975305e-11,2.88318777824231e-10,0.287040715159109,0.0438404364899647,8.81591363911336,0.0276558089656884,0.000192980597480513,9.45467715256505e-05,0.00172900327415012,0.00172900327415012,5784.78762410469,5893.63581365768,7891.45900703046,7671.00673646247
"ENSMUSG00000031788","Kifc3",6.04486116062229e-11,2.97581597932127e-10,-0.530366735105875,0.0810633045774004,5.94871584875863,0.093847932462514,0.00158494907713878,-0.00145748723680084,0.00498631027186961,0.00498631027186961,493.546501021316,504.808325363776,293.685250622816,293.287080607097
"ENSMUSG00000041926","Rnpep",6.07314782595818e-11,2.9888118240774e-10,0.824770310472411,0.126074536297291,6.73689142306096,0.237345214147304,0.000574475728020595,0.0153203129745564,0.00312623511923018,0.0153203129745564,558.818985978329,556.348153819126,1121.89657573282,1443.73013302388
"ENSMUSG00000027770","Dhx36",6.2163627665374e-11,3.05834230328838e-10,-0.383224388706998,0.0586109779075053,6.96695831611564,0.0506552987967612,0.00062907722207353,0.00192340492314191,0.00280616950920054,0.00280616950920054,1282.2684123162,1286.8809695581,920.846633465879,832.351963647292
"ENSMUSG00000030188","Magohb",6.22988890906512e-11,3.06404477192666e-10,-0.675538442224885,0.103323115437583,5.39744416021405,0.156322874148854,0.00310165456519599,0.00320656319627341,0.00757401161853208,0.00757401161853208,333.872815579661,286.123692044788,160.10963907695,154.027652256979
"ENSMUSG00000037071","Scd1",6.24081626072552e-11,3.06846593291324e-10,0.595374312702754,0.0910657215278593,8.41850231486067,0.123685501167018,0.000200266385860718,0.00809269925152889,0.00184270562728553,0.00809269925152889,3616.01937804774,3128.16905954967,6446.42610516431,5772.92181395663
"ENSMUSG00000061981","Flot2",6.28557788959496e-11,3.08864783381402e-10,0.298550768187238,0.0456724245821949,8.3308881344228,0.0306463252144856,0.000211653530694795,0.0011915536984387,0.00187431683652148,0.00187431683652148,3573.11009523862,3575.12013948603,4640.59294464999,5001.64385806898
"ENSMUSG00000070372","Capza1",6.28576510898735e-11,3.08864783381402e-10,0.389307555350152,0.0595564774172504,6.64687100500967,0.0515326632935922,0.000280707093968743,0.00123810152006387,0.00326626690838272,0.00326626690838272,650.393250192158,617.253063576409,908.740053718075,962.872761562125
"ENSMUSG00000004929","Thop1",6.2953486632307e-11,3.0923971466419e-10,-0.481422676698638,0.0736508662260952,6.31365799809625,0.0799566207046003,0.00150741160977091,0.00254362262728881,0.00391703848608326,0.00391703848608326,702.662148102721,700.951076636778,406.702491129608,461.97048401541
"ENSMUSG00000004127","Trmt10a",6.42125354261638e-11,3.15326569747837e-10,-0.774942870054217,0.118609085504816,6.4787526508376,0.20384642871107,0.0105078200339682,-0.00500640289129645,0.00356029513032059,0.00356029513032059,996.950901461909,922.145646436798,470.277149280081,414.458117458674
"ENSMUSG00000024248","Cox7a2l",6.46063106992705e-11,3.17161894880884e-10,0.287089995329497,0.043946791252622,8.77887666765469,0.0276910155340425,0.000193680530654087,0.000132510061263957,0.00173763993074744,0.00173763993074744,5678.9454152458,5574.53832749985,7382.4290178347,7614.82243025131
"ENSMUSG00000032355","Mlip",6.47015291953385e-11,3.17530877315747e-10,1.52209952524916,0.233005848512124,4.26551695569583,0.796422149663942,0.0349992351252781,0.00124050698877942,0.0192924903155766,0.0192924903155766,27.1574742149118,39.5063575212568,144.966950811993,159.182028819533
"ENSMUSG00000030103","Bhlhe40",6.5030333566616e-11,3.19045627835967e-10,-0.442233067903931,0.0677057334505158,6.72512091099186,0.0670791537605099,0.00143998606444651,0.00139370140245669,0.00314408027762578,0.00314408027762578,1030.29137413185,1047.24213401395,703.380325955954,633.088952273889
"ENSMUSG00000026986","Hnmt",6.52793690240685e-11,3.20168206440227e-10,1.67574558597686,0.256578566949958,4.09438473343908,0.94117664299097,0.0435500198434763,-0.0358466898174806,0.022282541174618,0.022282541174618,23.8278466117477,27.199164092028,146.635742254285,130.23331377213
"ENSMUSG00000060090","Rp2",6.59270497971649e-11,3.23244674013229e-10,0.550564622286455,0.0843177338432874,6.16941572922647,0.105780121264788,0.00248226277558049,0.00462721746488697,0.00429371870407132,0.00462721746488697,370.381438091276,354.59465882574,579.619181168214,682.273045373547
"ENSMUSG00000016940","Kctd2",6.59901731421954e-11,3.23454000367566e-10,0.517896548533634,0.0793164330514318,5.907621288659,0.090291081969107,0.00115835548839283,0.000169849973742715,0.00513274106360944,0.00513274106360944,287.530804618358,279.356953953258,460.357153829765,492.274168196327
"ENSMUSG00000109336","Samd4b",6.69306904367867e-11,3.27962454656517e-10,-0.326047741129519,0.049950793151358,8.02209399935632,0.0364552883096837,0.0004889434653284,0.00104042425136595,0.00200613827112135,0.00200613827112135,3518.65129178287,3655.99607255449,2501.80720952954,2678.42745089185
"ENSMUSG00000009630","Ppp2cb",6.71451928246124e-11,3.28911724257198e-10,-0.318310127478147,0.0487689662195517,7.94524169742572,0.035092945057038,0.000335697447838735,0.00164305151014121,0.00204271461828504,0.00204271461828504,3241.95040684149,3376.38478074947,2503.54185685195,2312.98845786341
"ENSMUSG00000046668","Cxxc5",6.74655576539419e-11,3.30378814963566e-10,-0.397767655295356,0.0609494823845889,7.40713459058758,0.0552162621350213,0.000787430895915222,0.00292740850703409,0.0023737698658039,0.00292740850703409,1962.06757364429,2058.60758133689,1427.84544617382,1276.44974735813
"ENSMUSG00000027913","Crct1",6.75180716000956e-11,3.30533738272329e-10,-1.04524918683453,0.160165197771865,4.52836540784732,0.375526705625778,0.0101804735689047,0.00683665358063874,0.0154724170083959,0.0154724170083959,143.450162746856,168.942367608349,60.2993844657563,49.0955922501521
"ENSMUSG00000035268","Pkig",6.78503747609123e-11,3.32057846434239e-10,0.461478889662284,0.0707211189861198,6.44080875462908,0.0713643810834592,0.00136641951706537,-0.000801230693843484,0.00363505715358354,0.00363505715358354,488.461456494431,506.167492093263,801.67235096706,776.758443893907
"ENSMUSG00000035621","Midn",6.78936964314587e-11,3.32167182293836e-10,-0.417283535918707,0.0639491684393977,6.62055476001564,0.0581465460052753,0.000780446333107557,-0.000623401999603649,0.0033090498109829,0.0033090498109829,914.940131614881,933.043992398161,613.339870557765,603.812765216101
"ENSMUSG00000040225","Prrc2c",6.81311593615335e-11,3.33225985484028e-10,-0.334168690538315,0.0512158329359222,7.52321485032904,0.038833832478323,0.000338334914302122,0.00207805693513631,0.00228472662901817,0.00228472662901817,2296.21074629961,2082.08486178479,1572.60198045766,1557.96443252542
"ENSMUSG00000040522","Tlr8",6.81801578366779e-11,3.33362649434924e-10,3.08751095171607,0.473210271463443,3.18962529281361,3.32685993300124,0.0721483820071469,0.151779579011359,0.046869514211752,0.151779579011359,7.27801628160752,2.95712840902192,88.5631280995078,144.598977726176
"ENSMUSG00000046380","Jrk",6.88216113038159e-11,3.36395106564376e-10,-0.544269832396645,0.0834359794716674,6.05935812030979,0.0997569571982995,0.00234136849935597,-0.000820757930442497,0.00462019417104054,0.00462019417104054,540.175268786175,583.655501412554,327.238171248401,323.982425835477
"ENSMUSG00000047710","Champ1",6.89157261522499e-11,3.36751165568648e-10,-0.354216645418741,0.054302736072828,7.38331370656409,0.0422900927380921,0.000554968285918965,0.000145454875366322,0.00239381885907625,0.00239381885907625,1934.07804606055,1906.33397487029,1382.02430157849,1313.38602520316
"ENSMUSG00000025212","Sfxn3",6.95109440412635e-11,3.39554849139551e-10,-0.292300914761862,0.0448196831481872,8.45573854394337,0.0288017878293077,0.000178788213852637,0.000303981144798315,0.00183001578365126,0.00183001578365126,5352.65770738795,5531.67380936664,4121.76190791554,4003.37881764937
"ENSMUSG00000004665","Cnn2",6.96351299621188e-11,3.40056563096935e-10,-0.404161102051897,0.0619742023770934,9.76551255685571,0.0570092666441192,3.45983899788457e-05,0.00380620337029808,0.00163222587309184,0.00380620337029808,21028.8317552731,21622.4974351024,15120.2429255246,13399.918648108
"ENSMUSG00000022789","Dnm1l",6.97157706511057e-11,3.40345384196209e-10,-0.307353926674707,0.0471310111910146,8.19221529783641,0.0324376151977105,0.000291787142897272,0.00113141753248763,0.00192954507299027,0.00192954507299027,4282.33740437833,4143.48642649563,3204.52247867012,2994.20882675565
"ENSMUSG00000020814","Mxra7",6.99281966461406e-11,3.41277191523335e-10,0.60346075246493,0.0925438171947393,7.08265819227429,0.127097865322496,0.000844386760403245,0.00771997134057009,0.00267583041269076,0.00771997134057009,899.652578334331,861.531102367499,1761.78682046562,1471.54749231572
"ENSMUSG00000029528","Pxn",7.07222595583554e-11,3.45046167435403e-10,0.694144266704033,0.106478257418458,6.72617899565388,0.168170500534608,0.000459497727662318,0.0108781215752091,0.00314247122808029,0.0108781215752091,579.234930595814,598.728348545809,1061.6651562331,1310.35851165926
"ENSMUSG00000025894","Aasdhppt",7.14781519015985e-11,3.48626648461524e-10,-0.428614623391557,0.065763429318639,6.76256354478569,0.0625863191072966,0.00123713004092975,0.00078710092747217,0.00308769859481788,0.00308769859481788,1093.04819017347,1049.51402914933,726.118523338911,670.05843717371
"ENSMUSG00000035158","Mitf",7.28639540285315e-11,3.55276292017157e-10,1.29935204257123,0.19945107377823,5.33685275959843,0.589292397398869,0.00610659186678769,0.0336741389645011,0.00795861323370719,0.0336741389645011,104.293295238256,111.933696507076,326.580416470035,483.871173002317
"ENSMUSG00000036282","Naa30",7.34792708958847e-11,3.58166199760975e-10,-0.537806776140782,0.0825695626944308,6.52689518928882,0.0971864498649568,0.00334725360027556,-0.00218564303431099,0.00347047908327398,0.00347047908327398,901.944267096879,885.299139745477,539.07320229526,504.826695302188
"ENSMUSG00000030888","Rrp8",7.38447638571522e-11,3.59836965646794e-10,-0.664135096883869,0.101976434685895,5.55047417629747,0.147807075914015,0.00370089328438578,-0.00252799286983667,0.00669829994686091,0.00669829994686091,346.304834318478,370.544226679619,185.184611123062,183.100767845813
"ENSMUSG00000020954","Strn3",7.40639713988989e-11,3.60794090826882e-10,-0.427731714962712,0.0656817216017064,8.04835358731529,0.0638608656966901,0.00041389708234058,0.00390019147022349,0.00199383548769433,0.00390019147022349,3857.87142109531,3890.56597173651,2696.87352718633,2365.46593999874
"ENSMUSG00000006715","Gmnn",7.50258348079121e-11,3.65367276739116e-10,0.643719180839942,0.0988777974333176,6.0773060135994,0.144642673810591,0.0021014720567562,0.00767534676850799,0.00456448339764485,0.00767534676850799,335.184264002149,296.794080413768,555.701908367706,649.647873795579
"ENSMUSG00000071341","Egr4",7.53289203530761e-11,3.66730463416329e-10,-3.69239719158868,0.567219493605604,1.71070772495273,4.75699097067101,0.187319587736448,0.131268358044063,0.13441836618975,0.13441836618975,37.7493532263217,31.6266527859019,0,1.02526084125151
"ENSMUSG00000049285","Mblac1",7.54813923542674e-11,3.6735979211582e-10,0.92332892359022,0.141846767195616,4.75176179554407,0.295882756229464,0.00726347875622157,0.0102925050188385,0.0128570266076258,0.0128570266076258,81.790265323697,64.2116889895584,173.243737719742,193.774298996535
"ENSMUSG00000055235","Wdr86",7.59805485919303e-11,3.6967549026043e-10,4.0521690436271,0.622610773158572,1.75800482413818,5.73178743594534,0.0930598779481753,0.29458429690494,0.13036585261109,0.29458429690494,0,0.669981322736539,27.4148496004494,68.8398585927959
"ENSMUSG00000030138","Bms1",7.61134087301918e-11,3.70181975071994e-10,-0.352540427562992,0.0541695865335483,7.70964357331426,0.0417865801524539,0.000768546508364122,-0.000231052812831826,0.00216579759685146,0.00216579759685146,2633.16214669843,2685.20076747944,1908.60914589899,1830.01883599667
"ENSMUSG00000023942","Slc29a1",7.61314117505313e-11,3.70181975071994e-10,0.48661177179772,0.0747707223119621,7.28459120135446,0.0826574460940738,0.000702032066586221,0.00488862884846632,0.00248091155591599,0.00488862884846632,1074.30990990772,1214.70921452786,1780.99395351356,1939.77808294443
