D0_SAG_1,D0_SAG_2,D7_SAG_1,D7_SAG_2,target_id
55.50619381,68.98003963,73.36542416,74.72250152,6720489N17Rik
7.401959092,5.446365786,5.299196294,8.015902639,6820408C15Rik
4218.226181,4256.002671,3431.064343,3260.732366,6820431F20Rik
0,0,0,0,7420426K07Rik
1.411462148,1.408363404,0,0,7420461P10Rik
1.984537397,5.601275996,2.106579425,2.114970015,7530416G11Rik
0,0.530890445,52.04532569,13.91176861,7530428D23Rik
0,0,0,0,8030411F24Rik
0,0,0,2.111113999,8030423J24Rik
557.9804176,556.4694493,303.1017674,310.3337578,8030462N17Rik
0,0,3.052711566,4.097617617,8030474K03Rik
0.97719863,0.924367856,0,0,8430408G22Rik
7.342285665,5.546207136,23.07349094,33.77782398,9030612E09Rik
0,0,1.337666191,0,9030619P08Rik
54.76221208,39.87693633,66.84437435,83.87120528,9030624G23Rik
1407.607335,1414.823405,1890.301179,1912.998873,9030624J02Rik
174.9185547,171.0080534,65.02529265,74.94454695,9130008F23Rik
730.944575,703.4439384,921.8908426,948.9457423,9130011E15Rik
140.916898,124.5090818,215.2460561,206.6821986,9130019O22Rik
460.4112055,431.2739474,347.9718061,330.6665738,9130023H24Rik
0,0,0,0,9130204L05Rik
1.175110729,1.907561037,2.204074696,0,9130208D14Rik
14.65797945,18.48735712,20.71803661,25.33336798,9130213A22Rik
26.01696891,11.80586901,8.93312713,6.424571287,9130230L23Rik
766.3506666,738.4056586,719.1478963,762.4285178,9130401M01Rik
1.954397259,5.546207136,1.048795043,1.055556999,9130409I23Rik
0,0,1.486516907,0,9230102O04Rik
0,0,0,0,9230104L09Rik
0,0,0,0,9230109A22Rik
182.5691705,159.1951237,131.8479584,142.9375035,9230110C19Rik
0,0,0,0,9230110F15Rik
0.97719863,0,0,0,9230112D13Rik
12.65462101,8.507986915,7.944071666,6.90867467,9230113P08Rik
13.69004064,18.15553847,10.49134506,5.281378193,9330132A10Rik
8.914410662,7.403688177,5.245088258,5.868290384,9330159F19Rik
2.931595889,1.848735712,9.439155385,6.333341996,9330161L09Rik
76.69365344,95.96789266,58.12830638,70.99058536,9330182L06Rik
0,0,0,0,9330182O14Rik
0,0,0,0,9430007A20Rik
247.9006614,246.4189029,177.5038298,204.355358,9430015G10Rik
8.795191079,11.15927476,8.393333954,6.346202125,9430025C20Rik
111.2372237,91.05747655,155.2402769,177.7561525,9430038I01Rik
0.97719863,0,0,0,9430069I07Rik
1.954397259,0,0,1.517885513,9430097D07Rik
0,0,0,0,9530002B09Rik
1.750542915,0,1.187702737,0,9530003J23Rik
0,1.320652586,5.910638661,4.214199802,9530050K03Rik
77.64449106,77.58520135,11.24431698,9.546094977,9530053A07Rik
8222.650047,8061.48635,11619.10729,11390.64775,9530068E07Rik
26.74575635,34.82286317,47.61649714,71.01920715,9530077C05Rik
0,0,0,0,9630041A04Rik
0,0.971921843,0,2.112229383,9830107B12Rik
165.2183427,177.8310013,377.2903636,404.5871416,9930012K11Rik
1208.656787,1206.974258,910.9885071,739.0636632,9930021J03Rik
0,0.924367856,1.048795043,0,9930022D16Rik
22.81862983,29.82494521,68.03997823,75.13051254,9930111J21Rik1
35.23823873,40.56318968,107.6349271,124.0899994,9930111J21Rik2
0,0.956533,1.084700386,0,a
0,0.140286725,0.105194038,0,A030003K21Rik
0,0,0,0,A030005K14Rik
4.885993148,2.773103568,5.243975214,0,A030005L19Rik
0,0.924367856,0,0,A030014E15Rik
2.931595889,3.697471424,6.292770257,6.333341996,A130006I12Rik
137.7107385,147.2818139,142.1391453,125.9552888,A130010J15Rik
29.32693484,34.21409357,32.52331251,39.08527872,A130051J06Rik
0,0.924367856,0,0,A1bg
0,0,0,0,A1cf
168.6818621,191.0109058,429.8607297,412.3521493,A230050P20Rik
0.97719863,0,5.243975214,4.222227997,A230065H16Rik
0,0,0,0,A230072I06Rik
0,0,0,0,A26c2
9.864905855,11.29780199,14.50094703,6.193383168,A2m
0.97719863,0.098281555,0,0.576616939,A2ml1
22.20960128,25.0434956,14.42942178,16.09710153,A330044P14Rik
0,0,1.155142676,0,A330070K13Rik
10.61682397,14.50747151,10.16490728,9.455637009,A3galt2
222.9838301,230.6343192,356.5919419,380.6365605,A430005L14Rik
83.68451695,84.20743697,138.724775,134.4124301,A430033K04Rik
0.97719863,1.848735712,2.097590086,4.222227997,A430060F13Rik
1.865391431,2.972597246,2.661526496,2.690805254,A430078G23Rik
0,0,0,0,A430089I19Rik
1465.882836,1513.907305,755.2510249,689.9003701,A430105I19Rik
158.8323263,142.9558683,729.0696877,710.1785601,A4galt
0,0.924367856,0,0,A4gnt
0,0.710600463,1.498799228,1.626716702,A530016L24Rik
0,0,0,0,A530032D15Rik
17.16444765,14.12756485,48.2087844,80.98425752,A530064D06Rik
3.908794519,2.262238254,0.464674038,1.055556999,A530084C06Rik
167.0242925,169.0136335,253.3947803,308.1719344,A630001G21Rik
28.33876026,23.1091964,12.58554051,15.83335499,A630010A05Rik
31.19023405,49.89294425,11.25172034,3.642828669,A630023A22Rik
259.5055944,242.2746046,231.0899139,248.100374,A630033H20Rik
1.676461615,2.969998683,1.218673655,1.832677397,A630073D07Rik
0.35983973,0,1.07270139,0,A630076J17Rik
0.477060949,0.452174802,0,0.179927944,A630095E13Rik
0,0,0,0,A630095N17Rik
0,0,0,0,A730009L09Rik
12.90531419,9.60022164,6.722685194,7.81509344,A730015C16Rik
1.954397259,6.376993932,53.09678298,99.09990004,A730017C20Rik
0,0,2.10487319,0,A730046J19Rik
8.528313842,7.711435119,4.576903695,3.143795618,A730049H05Rik
4.885993148,3.697471424,0,0,A730061H03Rik
5.900557804,4.651746728,1.0571083,2.137266242,A730071L15Rik
12.70358219,6.470574992,11.53674547,11.61112699,A830005F24Rik
49.91401695,39.31178025,32.91471786,57.27148336,A830010M20Rik
13.64937625,21.03382241,146.8589041,220.1723207,A830018L16Rik
0,0,0,0,A830031A19Rik
25.40716437,30.50413925,25.17108103,11.61112699,A930002H24Rik
1.954397259,0.924367856,4.195180171,0,A930003A15Rik
21.70747793,13.08398892,54.95473096,32.30639238,A930004D18Rik
0,0.924367856,4.195180171,5.277784996,A930009A15Rik
1.954397259,0,1.048795043,0,A930017K11Rik
5.863191778,7.394942848,9.439155385,14.77779799,A930017M01Rik
0,0.924367856,0,1.055556999,A930018P22Rik
13.68078082,17.56298926,30.41505624,49.61117896,A930033H14Rik
11.72638356,14.7898857,15.73192564,22.16669698,A930035D04Rik
0,0,0,0,AA066038
9.771986297,6.470574992,4.195180171,7.388898995,AA413626
443.5288772,432.6041566,407.9812716,496.1117896,AA414768
10.73531639,6.439604923,4.607930196,7.463747971,AA467197
0,0,0,0,AA543401
0,0,0,0,AA619741
0,0,1.048795043,0,AA623943
0,0,0,0,AA792892
45.07507882,53.61333565,61.41703369,82.61624804,AA986860
2390.227848,2439.406772,1593.11967,1680.446743,Aaas
199.7661324,199.5555326,265.5579614,236.007867,Aacs
0,0,0,0,Aadac
0,0,0,0,Aadacl2
0,0,0,0,Aadacl3
0,0,0,0,Aadacl4
4.885993148,2.877275989,5.716395342,18.62188596,Aadat
187.3556788,162.9912951,194.5984392,225.875773,Aaed1
118.2905689,133.7665204,138.0845784,179.5337952,Aagab
261.6639502,267.5747863,334.0134674,255.1179329,Aak1
282.713454,301.8529841,762.2241322,963.3099449,Aamdc
3576.415118,3576.067119,5003.766495,5215.430186,Aamp
0.854909926,1.78838253,1.048795043,1.055556999,Aanat
257.7442681,269.5484976,270.3163757,270.3112375,Aar2
50.81432874,59.15954278,265.3451458,330.3893408,Aard
2114.870669,2148.782347,994.9284868,1065.250489,Aars
652.7686846,591.5954278,557.9589628,571.0563366,Aars2
249.7458081,244.997498,446.924048,463.7696915,Aarsd1
133.9461637,142.9776597,111.915331,95.12578266,Aasdh
1018.862755,1050.001865,845.2826654,880.9757349,Aasdhppt
2.177699375,2.938208694,28.11393939,22.75845819,Aass
913.7310025,963.9081386,657.2456415,661.6198336,Aatf
40.5911243,57.08108473,153.1799348,88.93619102,Aatk
24.42996574,21.31452254,131.684691,182.9836874,AB124611
396.1541265,403.6880814,1061.373891,1017.731436,Abat
745.5027543,708.6445627,1606.919286,1420.380143,Abca1
9.460920532,16.30758678,3.71479746,2.838856185,Abca12
4.629117956,2.867811437,1.225923993,0.990149017,Abca13
0,0,0,0,Abca14
0,0,0,0,Abca15
1.6461265,3.423649949,0,3.544715522,Abca16
0.988619647,1.832431934,5.187606304,1.044988716,Abca17
44.33352123,48.63136427,76.1861152,84.03156187,Abca2
829.349707,841.6716841,1247.855253,1209.260266,Abca3
101.6601892,95.38135307,74.20892883,81.3075172,Abca4
388.4788051,383.9299191,330.366204,290.4730965,Abca5
97.08126998,127.2758473,141.6585555,209.9882985,Abca6
402.9930813,388.157073,488.4983792,525.3048106,Abca7
0.883431975,7.283538288,4.274308722,3.230771203,Abca8a
146.4090375,130.410877,188.5297888,168.5572328,Abca8b
319.9950626,294.5355187,1516.281648,1441.911308,Abca9
1310.423362,1278.400745,943.9155385,879.2789804,Abcb10
0,0.931383529,1.056749016,3.190608829,Abcb11
13.30333256,16.29327403,19.56601729,16.95893544,Abcb1a
181.412131,176.7957833,100.5045115,102.1287339,Abcb1b
13.81905733,19.41271304,45.08005727,65.04618061,Abcb4
0,0,0,0,Abcb5
401.4276753,442.824453,358.9569918,388.8002531,Abcb6
289.7276503,290.1090752,192.0481939,225.415574,Abcb7
166.3093368,146.6117821,249.8547323,236.2142805,Abcb8
112.4869375,99.57297988,187.1364601,196.1346768,Abcb9
3224.756039,3199.614217,1251.44677,1304.341417,Abcc1
375.1411843,346.3986421,419.2924653,360.0951083,Abcc10
7.354159276,5.216649113,7.886162349,3.965767588,Abcc12
1.158587883,0.91512044,0.209392548,1.791440718,Abcc2
52.41102814,73.07099817,182.5598674,172.0216995,Abcc3
532.110265,516.9138294,502.276201,534.4911331,Abcc4
1036.890893,1063.182636,963.8456898,980.2333877,Abcc5
0.863233911,1.653654673,3.233722438,3.63871124,Abcc6
0,0,0,0,Abcc8
37.5320245,44.70643858,315.2893244,102.0560233,Abcc9
842.5255119,831.4495055,1590.271959,1604.318229,Abcd1
62.56761616,52.940362,101.6585575,117.2294476,Abcd2
1972.563807,1897.315782,2256.97087,2214.005691,Abcd3
632.2314501,610.6024475,759.27299,721.2876245,Abcd4
3865.851317,3759.499424,2389.191396,2475.012274,Abce1
1073.543263,1041.297891,888.7609968,917.3815173,Abcf1
4988.599005,4822.427105,3564.85435,3653.282774,Abcf2
551.0225614,530.2990489,547.7938038,549.8626203,Abcf3
23.10986605,14.21622258,134.1901646,149.0481997,Abcg1
345.7534442,312.7019667,395.9829698,333.2475815,Abcg2
3.648234969,0,17.89115865,42.31968652,Abcg3
13.3558367,18.26113503,19.64412841,24.17745238,Abcg4
0,0,0,0.513385112,Abcg5
2.082296283,0,1.048795043,0,Abcg8
111.2709238,147.9859145,148.3245699,154.4029814,Abhd10
766.7779199,788.6493938,894.2757866,924.4618652,Abhd11
39.71748632,23.82471803,234.6379877,252.5234475,Abhd11os
1489.713804,1529.842566,2561.632413,3134.250138,Abhd12
1.553047798,2.4873328,2.1635971,2.328681599,Abhd12b
1371.673562,1395.916198,1244.921686,1085.156684,Abhd13
704.5120322,706.0488108,962.3650792,914.4731165,Abhd14a
150.0097439,147.2606067,222.5377642,201.215616,Abhd14b
13.00578168,17.73456644,8.622897428,10.40868963,Abhd15
412.4000868,433.9966135,593.9525245,577.0696295,Abhd16a
6.840390408,1.848735712,1.048795043,3.166670998,Abhd16b
1571.925451,1512.285965,1730.857201,1809.630368,Abhd17a
677.1986504,647.0574992,641.8625662,598.5008186,Abhd17b
1525.110179,1559.130124,1230.236585,1067.168126,Abhd17c
80.68788621,138.3874831,214.4136016,103.195281,Abhd18
2776.973308,2585.027017,2207.485661,2057.293897,Abhd2
25.44679468,21.29360736,29.73244893,38.91901793,Abhd3
863.812354,809.9410102,874.1281109,901.8874483,Abhd4
898.3822491,917.8943171,1267.427161,1302.620529,Abhd5
274.0334049,252.8746132,222.9881875,217.0677478,Abhd6
1222.43847,1199.675166,2338.631226,2306.640232,Abhd8
4005.431011,3682.345055,3825.174437,3666.1589,Abi1
377.2210959,350.3298693,418.7918951,357.3742635,Abi2
17.20842281,18.29469644,25.22080483,34.51041053,Abi3
838.7065348,786.3247084,27899.88119,29397.74935,Abi3bp
1546.773387,1447.835079,1662.382038,1496.595586,Abl1
512.8433746,524.3243398,334.4163127,329.0964957,Abl2
1339.59184,1293.191922,992.9055976,869.5441104,Ablim1
9.636483074,7.7570882,17.08658761,3.996439879,Ablim2
149.070612,138.2005966,16.03495572,20.86541101,Ablim3
0,0,0,0,Abo
1418.505328,1334.471526,2320.524255,2376.186296,Abr
0.97719863,0,18.87831077,31.66670998,Abra
847.2661078,898.7471661,756.1403478,804.1048515,Abracl
287.9793484,352.7364937,232.7595091,223.6451197,Abraxas1
1285.843587,1255.340358,1245.847332,1298.954952,Abraxas2
597.2763897,576.586558,577.1814634,600.3188847,Abt1
131.2700908,130.6321638,144.9728016,152.8043806,Abtb1
181.1610035,173.3915,262.9754829,308.2639817,Abtb2
84.50296284,96.07403571,137.7562449,140.4638236,AC019302.1
0,0,0,0,AC025913.2
102.2545128,142.9487299,123.3808034,168.0708147,AC034099.1
0,0,0,0,AC069074.1
0,0,0,0,AC069074.2
0,0,0,0,AC069561.1
0,0,0,0,AC069561.2
0,0,0,0,AC069561.3
0,0,0,0,AC069561.4
0,0,0,0,AC069562.1
0,0,3.719220386,0,AC073947.1
0,0,0,0,AC073947.2
0,0,0,0,AC073947.3
0,0,0,0,AC079644.1
0,0,0,0,AC079644.2
0,0,0,0,AC079644.3
125.3662668,177.7159761,167.5891756,155.343782,AC084822.1
13.67068404,15.71425355,15.72901627,26.38892498,AC087064.2
339.3634745,355.4902733,466.800934,540.4862305,AC087064.3
0,0,0,0,AC087559.1
2.734546307,0,5.944529897,0,AC087559.2
0.160474801,0,0,0.505283684,AC087559.3
0,0,0,0,AC090496.1
0,0.924367856,0,1.055556999,AC090654.1
0,0,0,0,AC090659.1
0,0,0,0,AC090659.2
0,0,0,1.055556999,AC091260.1
0,0,0,0,AC091683.1
0,0,0,0,AC091783.2
0,0,0,0,AC091783.3
0,0,0,0,AC091783.4
0,0,0,0,AC091783.5
0,0,0,0,AC092710.1
0,0.924367856,1.048795043,0,AC093926.1
0,0,0,0,AC096628.1
3.908794519,0,2.097590086,0,AC096628.2
0,0,0,0,AC098716.1
0.604400857,0.775855303,1.761851779,3.24578614,AC098884.1
0,0,0,0,AC099578.1
65.45731537,98.27740757,64.91063821,98.42334697,AC099934.3
25.13178171,39.74597344,35.44712338,17.45213641,AC099934.5
0,0,0,0,AC100209.1
0,0,0,0,AC100209.2
0,0,0,0,AC100406.1
0,0,0,0,AC100406.2
0,0,0,0,AC100590.2
7.817589038,7.394942848,6.292770257,1.055556999,AC100729.1
0,0,0,0,AC101677.1
0,0,0,0,AC101984.1
0,0,0,0,AC102264.1
0,0,0,0,AC102287.1
10.94962089,7.681634185,3.084947199,3.309775391,AC102569.1
0,0,0,0,AC102575.1
0,0,0,0,AC102582.1
0,0,0,0,AC102689.1
10.74918493,9.24367856,2.097590086,1.055556999,AC104834.1
18.28005891,15.54817103,23.14390692,30.76116454,AC104897.1
0,0,0,0,AC104906.1
0,0,0,0,AC105407.1
1.954397259,0.924367856,1.048795043,2.111113999,AC105950.1
0,0,0,0,AC105950.2
0,0,0,0,AC105958.2
2.931595889,0.924367856,0,0,AC107638.1
0,0,0,0,AC107663.3
0,0,0,0,AC107752.1
0,0,0,0,AC107864.1
0,0,0,0,AC108846.1
0,0,0,0,AC108846.4
0.97719863,1.848735712,0,1.055556999,AC108947.1
106.0260513,103.0670159,142.6361258,152.5279864,AC109138.1
2706.866237,2910.686328,4273.792604,4913.798371,AC109138.2
1.005099001,0.950707935,0,0,AC109138.5
0,0,0.833412972,0,AC109138.6
0,0,1.048795043,0,AC109138.7
1516.211158,1530.720605,103.3644637,123.9896169,AC109138.8
0,0,0,0,AC109180.1
0,0,0,0,AC109212.1
0,0,0,0,AC109214.1
0,0.602581905,0,0.662849149,AC110514.1
0,0,0,0,AC110514.2
8.230820031,22.66592179,34.65740423,12.69851925,AC110816.1
0,0,0,0,AC112274.2
0,1.848735712,1.048795043,0,AC112680.1
0,0,0,0,AC112680.2
0,0,0,0,AC112956.1
0,0.846161955,0,0.121293756,AC113060.1
0,0,0,0,AC113082.1
123.0186151,96.09140346,136.0916644,105.4941578,AC113124.1
1.954397259,1.848735712,0,0,AC113282.1
0,0,0,0,AC113282.2
0.97719863,0,0,0,AC113282.3
0.97719863,0.924367856,0,0,AC113282.4
0,0,0,0,AC113282.5
0,0,0,0,AC113305.1
0,0,0,0,AC113441.1
0,0,0,0,AC114010.1
7.817589038,9.24367856,0,1.055556999,AC114573.1
0,0,0,0,AC114645.1
170.5433718,133.4744411,154.3342936,144.2773437,AC115034.1
0,0,2.097590086,2.111113999,AC115047.1
0,0,0,0,AC115289.1
0.97719863,0,0,0,AC115750.1
0,0,0,0,AC115793.1
0,0,0,0,AC115970.1
0,0,0,0,AC116465.1
0,0,0,0,AC116502.1
0,0,0,0,AC116589.1
0.708232486,2.661948299,0.760716654,0,AC116589.3
0,0,0,0,AC116589.4
0,0,0,0,AC116589.6
0,0,0,0,AC116589.7
0,0,0,0,AC116589.9
0,0,0,0,AC116713.1
0,0,0,0,AC116797.1
0.83116984,0,0,0.984663845,AC116797.2
0,0,0,0,AC117188.1
0,0,0,0,AC117188.2
32.24755478,37.23830543,32.51264633,28.50003898,AC117226.1
0,0,0,0,AC117237.1
0,0,0,0,AC117240.2
0,0,0,0,AC117608.2
0,1.046263458,2.190534253,0.979043282,AC117622.1
0,0,0,0,AC117622.3
0,0,0,0,AC117656.1
3.908794519,5.546207136,0,1.055556999,AC117656.2
0,0,0,0,AC117769.2
0,1.135021747,0,0,AC117769.3
0,0,0,0,AC117949.1
0,0,0,0,AC118006.1
0,0.924367856,0,0,AC118006.2
2.931595889,2.773103568,0,3.166670998,AC118006.3
0.97719863,0.462183928,0.524397521,1.055556999,AC118542.1
0.97719863,4.62183928,3.146385128,1.055556999,AC118733.1
0,0,0,0,AC119894.1
2.02774922,0,0,0,AC119928.1
0,0,0,0,AC119987.1
0.97719863,0,0,1.055556999,AC120002.1
0,0,0,0,AC120011.1
0,0,0,0,AC120406.1
0,0,0,0,AC120540.1
0.97719863,0,0,0,AC120540.2
118.1529177,109.6660465,416.3606062,281.0499148,AC121298.1
0,0,0,0,AC121804.1
0,0,0,0,AC121804.3
2.188110244,3.785213362,5.971554191,12.04934167,AC121905.1
0,0,0,0,AC121905.2
0,0,0,0,AC121905.3
11.29349498,7.857434644,4.393895913,1.163322146,AC121905.4
0,0,0,0,AC121942.2
0,0,1.048795043,0,AC121947.1
0,0,0,0,AC121966.1
0,0,0,0,AC122024.3
0,0,0,1.055556999,AC122188.1
0,0,0,0,AC122194.1
0,0,0,0,AC122210.2
0,0,0,0,AC122225.1
0,0.924367856,0,0,AC122242.1
0,0,2.097590086,2.111113999,AC122263.2
0,0,0,0,AC122290.1
0,0,0,0,AC122295.1
0,0,0,0,AC122301.1
0,0,0,0,AC122327.1
0,0,0,0.5277785,AC122327.2
0,0,0,0.5277785,AC122327.3
0,0,0,0,AC122327.4
0,0,0,0,AC122332.1
0.97719863,1.848735712,0,1.055556999,AC122335.1
0,0,0,0,AC122351.1
3.592131411,4.833307409,4.350410426,3.04715226,AC122357.1
0,0,0,0,AC122360.1
0,0,0,0,AC122371.2
0,0,0,0,AC122371.3
0,0,0,0,AC122372.1
0,0.939378193,1.076341959,1.056410951,AC122382.1
0,0,1.048795043,0,AC122408.1
0,0,0,0,AC122408.2
0,0,0,0,AC122418.1
0,0,0,0,AC122464.1
0,0,0,0,AC122465.2
0,0,0,0,AC122465.3
0,0.924367856,0,0,AC122484.1
0,0,0,0,AC122533.1
0,3.800838809,2.417196497,0,AC122539.1
0,0,0,0,AC122539.2
15.64266092,11.95906491,13.70686666,7.482818893,AC122840.2
0,0,0,0,AC122891.1
0,0,0,0,AC122901.2
0,0,0,0,AC122905.2
0,0,0,0,AC122924.1
0,0,0,0,AC122924.2
0,0,0,0,AC123062.1
0,0,0,0,AC123064.1
0,0,0,0,AC123064.2
0,0,0,0,AC123067.1
1.748108323,0.094823724,0,0,AC123534.1
0,0,0,0,AC123618.1
0.97719863,0.924367856,1.048795043,2.111113999,AC123709.1
0,0,0,0,AC123803.1
0,0,0.549702227,0,AC123832.2
0,0,0,1.055556999,AC123835.1
0,0,0,0,AC123857.2
0,0,0,0,AC123873.1
0,0,0,0,AC123873.2
0,0,0,0.012475016,AC123873.3
0.97719863,0,0,0,AC123920.1
0,0,0,0,AC123935.1
0,0,0,0,AC123944.1
0,0,0,0,AC123944.2
3.41226555,1.068440567,0,0,AC123954.1
0,0,0,0,AC124184.1
0,0,0,0,AC124196.2
0,0,0,0,AC124346.1
0,0,0,0,AC124356.1
0,0,0,0,AC124356.2
0,0,0,0,AC124394.3
0,0,0,0,AC124395.1
0.97719863,0,1.048795043,0,AC124399.1
0,0,0,0,AC124400.1
0,0,0,0,AC124400.2
0,0,0,0,AC124420.1
67.54767069,42.56642608,63.06661497,58.82947626,AC124426.1
0.97719863,0.924367856,0,0,AC124433.2
0,0,0,0,AC124436.1
0,0,0,0,AC124445.1
0,0,0,0,AC124489.3
0,0,0,0,AC124510.2
0,0,0,0,AC124524.1
0,0,0,0,AC124537.1
0,0,0,0,AC124542.1
0,0,0,0,AC124549.2
0,0,0,0,AC124549.3
0.97719863,0,0,0,AC124562.1
0,0,0,0,AC124569.1
0,0,0,0,AC124569.3
0,0,0,0,AC124569.4
0,0,0,0,AC124577.1
0,0,1.048795043,0,AC124581.2
0,0,0,0,AC124601.1
0,1.848735712,1.048795043,2.111113999,AC124603.1
0,0,0,0,AC124606.1
0,0,0,0,AC124606.2
0,0,0,0,AC124686.1
0,0,0,0,AC124687.1
0,0,0,0,AC124712.1
0,0,0,0,AC124732.2
0,0,0,0,AC124739.1
0,0,0,0,AC124739.2
0,0,0,0,AC124751.1
0,0,0,0,AC124772.1
0,0,0,0,AC124772.2
0,0,0,0,AC124772.3
0,0,0,0,AC124778.1
0,0,0,0,AC124826.1
1.954397259,4.624247724,7.341565299,7.388898995,AC125019.1
0,0,0,0,AC125020.2
0,0,0,0,AC125064.1
0,0,0,0,AC125149.1
0,0,0,0,AC125149.2
0,0,0,1.055556999,AC125149.3
0,0,0,0,AC125149.4
0,0,0,0,AC125149.5
0,0,0,0,AC125178.1
0,0,0,0,AC125178.2
0,0,0,0,AC125178.3
0,0,0,0,AC125190.1
0,0,0,0,AC125190.2
0,0,0,0,AC125190.3
0,0,0,0,AC125206.2
0,0,0,0,AC125209.1
0,0,0,0,AC125350.1
0,0,0,0,AC125374.2
3.9110465,7.402149168,2.103084284,2.11228761,AC125374.3
0,0,0,0,AC125399.1
0,0,0,0,AC125444.1
0,0,0,0,AC125484.1
0,0,0,0,AC125486.1
0,0,0,0,AC125488.1
0,0,0,0,AC125488.2
0,0,0,0,AC125531.1
18.97544689,12.44413825,14.40446646,12.27432248,AC125532.1
0,0,0,0,AC125543.1
0,0,0,0,AC125543.2
0,0,0,0,AC125543.3
0,0,0,0,AC125543.4
0,0,0,0,AC125543.5
0,0,0,0,AC126035.1
32.32114851,17.71852191,5.889203223,9.63893869,AC126043.1
0,0,0,0,AC126267.1
0,0,0,0,AC126275.1
0,0,0,0,AC126275.2
0,0,0,1.055556999,AC126444.1
0,0,0,0,AC126554.1
0,0,0,0,AC126554.2
0,0,0,0,AC126554.3
0,0,0,0,AC126554.4
0.97719863,0,0,0,AC126672.1
2.393302241,10.72649067,3.350153203,8.557933042,AC126673.3
0,0,0,0,AC126685.1
0,0,0,0,AC126799.1
0,0,0,0,AC126805.1
0,0,0,0,AC126939.1
0,0,0,0,AC126939.2
0,0,0,0,AC126939.3
0,0,0,0,AC126939.4
0,0,0,0,AC127224.1
0,0,0,0,AC127242.2
0,0,0,0,AC127242.3
0,0,0,0,AC127242.4
0,0,0,0,AC127270.2
0,0,0,0,AC127279.1
11.47399329,8.756065564,7.855436551,17.89087958,AC127302.1
0,0,0,0,AC127302.2
3.265997872,3.204472585,10.71986616,7.394913212,AC127302.3
