D0_PF_1,D0_PF_2,D7_PF_1,D7_PF_2,target_id
434.5303,415.713,467.485,445.4794,Uevld
1545.839,1689.004,2955.371,2848.627,Ufc1
857.4896,926.3369,698.8272,670.805,Ufd1
1540.922,1254.165,1381.554,1512.4,Ufl1
980.2471,1029.217,977.4662,927.4715,Ufm1
100.6649,126.5066,83.79109,58.43987,Ufsp1
804.1391,763.8104,847.3802,816.9511,Ufsp2
1986.516,1906.481,494.6381,414.4937,Ugcg
3216.658,3065.662,2014.997,2091.518,Ugdh
1435.486,1386.456,986.279,998.6347,Uggt1
176.2635,192.1048,162.0523,121.4535,Uggt2
1665.458,1462.746,1771.025,1778.923,Ugp2
0,3.008413,0,4.743818,Ugt1a1
0,0,0,0,Ugt1a10
0.01646362,0,0,0,Ugt1a2
2.470613,0,0,4.938102,Ugt1a5
520.6215,408.1747,202.5763,432.6937,Ugt1a6a
10.10422,27.25158,19.19005,18.45159,Ugt1a6b
181.0332,174.4297,861.937,1290.516,Ugt1a7c
0,0,0,0,Ugt1a8
0,0,0,0,Ugt1a9
0,0,0,0,Ugt2a1
0,0,0,0,Ugt2a2
0,0,0,0,Ugt2a3
0,0,0,0,Ugt2b1
0,0,0,0,Ugt2b34
0,4.791917,0,0,Ugt2b35
0,0,0,0,Ugt2b36
0,0,0,0,Ugt2b37
0,0,0,0,Ugt2b38
0,0,0,0,Ugt2b5
15.59338,14.83431,6.182896,12.56139,Ugt3a1
0,0,0,0,Ugt3a2
0,0,0,0,Ugt8a
4274.89,4270.385,3456.631,4114.79,Uhmk1
3166.595,3099.076,2835.557,3168.556,Uhrf1
168.5408,144.2134,95.30456,104.1708,Uhrf1bp1
1340.051,1194.436,694.5853,816.8484,Uhrf1bp1l
1191.199,1084.9,1119.329,1115.918,Uhrf2
1200.326,1254.898,1099.043,1131.549,Uimc1
354.6287,398.8642,355.8128,411.3334,Ulbp1
163.0839,165.6416,187.6065,188.4583,Ulk1
1698.721,1859.452,1938.11,2122.818,Ulk2
217.3538,277.3488,126.4336,147.9454,Ulk3
121.1617,73.75837,175.7313,164.1362,Ulk4
374.0545,421.576,579.5723,721.1043,Umad1
0,0,0,0,Umod
0.9695583,0,0,1.105744,Umodl1
0,0,0,0,Umpk-ps
2566.491,2654.231,1759.086,1833.118,Umps
230.3323,229.0181,690.884,678.5018,Unc119
622.2367,615.7097,600.1022,604.4207,Unc119b
13.12295,21.48126,17.7976,40.06829,Unc13a
281.7617,300.5176,152.1175,127.5194,Unc13b
19.98423,18.40718,6.624585,9.847788,Unc13c
61.34046,32.56886,494.8268,472.4525,Unc13d
663.5946,679.3599,499.1977,521.1612,Unc45a
1.797264,2.87515,156.4398,255.1806,Unc45b
1097.466,1079.469,1261.549,1293.383,Unc50
18.68898,12.20968,15.49222,18.35174,Unc5a
10041.12,11411.62,3498.132,3261.527,Unc5b
752.5549,743.298,365.5375,318.9593,Unc5c
1.826113,1.948031,0,0.697377,Unc5cl
6.267327,3.342631,9.358215,10.79628,Unc5d
9.834157,11.34648,11.99509,7.549664,Unc79
0,0.7397999,0.3013835,0.2743541,Unc80
4.825766,5.94821,3.452252,5.126304,Unc93a
814.7478,735.548,5835.159,8184.944,Unc93b1
1.904951,3.386248,0.8007283,0.7260787,Uncx
346.3698,312.9162,363.809,386.7633,Ung
192.9154,205.2203,271.934,289.7346,Unk
156.7385,158.9223,138.8525,129.3834,Unkl
1.849181,3.209895,2.346141,1.610456,Uox
6.317856,5.508345,4.504307,4.516978,Upb1
3909.985,3940.916,4026.458,4381.544,Upf1
1151.167,1068.777,854.5619,877.8071,Upf2
1933.483,1936.759,1529.179,1473.682,Upf3a
813.9318,844.3301,629.5704,585.559,Upf3b
11.68432,17.2509,3.396936,10.25261,Upk1a
17.97588,14.37575,2.264624,4.101043,Upk1b
0.8987941,0,0,3.075783,Upk2
0,0,0,0,Upk3a
0.8987941,0,3.396936,2.050522,Upk3b
0.6963998,0,0,0.7983262,Upk3bl
2.547458,2.988405,2.666115,1.05201,Upp1
140.1537,149.5428,338.9227,362.4178,Upp2
304.6912,327.1933,233.2567,238.8013,Uprt
546.8581,512.3825,505.5477,533.3649,Uqcc1
1779.216,1768.899,1780.652,1696.91,Uqcc2
455.6886,541.4866,1015.684,1081.65,Uqcc3
1663.391,1789.814,2392.999,2477.37,Uqcr10
2867.846,2988.718,3805.833,4264.933,Uqcr11
2024.303,2076.846,2595.745,2464.163,Uqcrb
1335.282,1391.235,1485.037,1557.151,Uqcrc1
1097.462,1116.356,1200.712,1229.642,Uqcrc2
2452.809,2379.666,2828.515,2997.863,Uqcrfs1
3047.404,3054.385,4428.054,4384.495,Uqcrh
0,0,0,0,Uqcrh-ps1
0,0,0,0,Uqcrh-ps2
1716.6,1831.902,1584.397,1551.174,Uqcrq
0,0,0,0,Urad
0,2.978543,0,2.036911,Urah
118.7095,126.6961,83.02481,96.73458,Urb1
1636.914,1576.319,894.8406,861.8034,Urb2
1971.703,2242.882,1835.286,1974.45,Urgcp
1088.693,1021.078,759.6015,746.7801,Uri1
809.5475,828.1799,838.309,854.8547,Urm1
2.736524,1.94529,3.447423,2.08092,Uroc1
314.5242,320.0079,457.0862,485.8694,Urod
256.1844,216.9724,248.0358,237.1182,Uros
449.1777,483.1232,590.1704,621.8442,Usb1
1695.146,1716.458,3563.77,3804.997,Use1
524.4746,536.9678,814.3432,874.0079,Usf1
1100.563,1130.384,1713.33,2073.475,Usf2
0.9642865,0,0,0,Usf2-ps1
924.625,832.3564,765.3607,768.179,Usf3
0,0,0,0,Ush1c
2.715196,0.9658921,0,0,Ush1g
0,0,0,4.277367,Ush2a
3.737313,7.961551,11.74322,17.73781,Ushbp1
2211.034,2236.867,2333.695,2302.736,Usmg5
7161.434,6806.966,5291.918,4904.067,Uso1
1533.531,1409.894,1161.668,1095.732,Usp1
571.1369,564.152,363.4031,365.0913,Usp10
616.7516,572.3222,1102.192,1013.999,Usp11
1775.18,1789.55,1354.638,1576.831,Usp12
194.3,200.2079,205.8022,208.346,Usp13
1940.147,1867.276,1342.384,1316.598,Usp14
3637.507,3498.8,2261.936,2372.904,Usp15
1929.858,1860.455,1009.346,1093.587,Usp16
3.942948,2.105267,2.623417,1.103696,Usp17la
0,0,0,0,Usp17lb
1.795299,1.196926,5.666916,9.413975,Usp17lc
0,0,0,0,Usp17ld
0,0,0,0,Usp17le
0,0,0,0,Usp17le-ps
31.08866,33.39846,375.1194,235.0322,Usp18
1492.163,1453.532,1352.404,1437.29,Usp19
304.6356,312.113,259.4603,159.3877,Usp2
70.09452,73.17955,68.78015,74.87314,Usp20
633.954,648.4982,930.4445,918.7599,Usp21
763.3039,764.7281,697.9851,713.144,Usp22
3082.855,3171.694,2800.185,3276.483,Usp24
2158.005,1915.808,2709.623,2741.547,Usp25
0.900265,0,0,0,Usp26
318.1848,281.7498,205.3589,218.3342,Usp27x
76.83004,96.8162,94.02612,96.59358,Usp28
37.43453,30.80745,23.73165,20.10378,Usp29
163.2551,151.1365,170.277,193.6756,Usp3
134.7811,144.0784,145.5703,147.1121,Usp30
915.4245,825.2748,596.6491,677.4381,Usp31
107.5756,113.4375,85.11671,82.8131,Usp32
588.4718,493.4875,450.6035,378.8531,Usp33
1837.395,1759.587,1295.616,1403.15,Usp34
195.2396,155.3133,293.3746,338.7245,Usp35
1608.416,1650,807.0431,951.9753,Usp36
239.2024,256.233,216.5253,234.2824,Usp37
903.5326,874.0702,764.2057,743.6537,Usp38
538.4174,542.0188,352.0895,375.8656,Usp39
2805.847,2855.078,2434.804,2597.018,Usp4
1070.601,1075.84,901.3305,878.9539,Usp40
511.3089,497.4993,378.3944,370.8052,Usp42
3.736217,1.893159,4.697478,0,Usp43
4.126836,1.739933,1.261737,0,Usp44
634.7945,760.7696,506.1541,429.5451,Usp45
610.1572,568.6718,888.2728,731.9004,Usp46
6611.027,6491.427,4983.527,4587.191,Usp47
357.6704,325.0167,389.2137,421.4807,Usp48
147.651,128.3634,71.34175,73.36665,Usp49
1354.837,1412.397,1470.745,1554.746,Usp5
6.06385,6.831023,6.361267,4.324208,Usp50
2.696382,0.9583834,3.396936,1.025261,Usp51
155.0295,150.1171,121.1608,127.5445,Usp53
295.2448,262.4947,321.2566,306.1451,Usp54
419.2546,396.9963,250.9939,234.9979,Usp6nl
811.5475,761.3712,663.2006,615.9228,Usp7
3621.814,3743.657,4213.998,4465.78,Usp8
3943.077,3792.999,2913.885,2654.841,Usp9x
0,0,0,0,Usp9y
1475.913,1478.851,986.3321,1065.512,Uspl1
780.2937,740.8132,775.6785,652.8344,Ust
0,0,0,1.025261,Utf1
3458.574,3196.567,2614.787,2489.639,Utp11
1213.504,1214.496,912.4023,924.8688,Utp14a
252.6507,217.0875,385.0817,370.0481,Utp14b
0,0.9583834,0,0,Utp14b-ps1
737.2794,634.9832,543.0689,526.7913,Utp15
1654.799,1580.432,1010.445,955.0172,Utp18
272.6468,288.3304,107.9762,112.8395,Utp20
142.9492,155.653,110.6463,138.6414,Utp23
2001.615,1907.183,1898.887,1725.514,Utp3
2897.883,2801.513,1404.717,1406.596,Utp4
1145.215,1085.215,976.8299,993.5324,Utp6
1855.429,2061.147,1033.704,1089.047,Utrn
0.8987941,1.916767,1.132312,0,Uts2
0,0,0,0,Uts2b
0,0,2.264624,2.050522,Uts2r
14.65874,19.81993,14.49623,165.5331,Uty
887.9374,899.1559,843.4304,873.1915,Uvrag
839.1878,813.7459,773.5533,788.5712,Uvssa
544.1083,473.4416,401.4496,347.6854,Uxs1
316.0222,307.8422,297.593,400.7609,Uxt
0,0,0,0,V1ra8
0,0,0,0,V1rd19
0,0,0,0,V1rg10
1108.497,1041.371,2304.31,3021.05,Vac14
143.4787,172.0878,241.5043,205.8049,Vamp1
463.0246,528.2697,663.354,661.4612,Vamp2
1514.737,1500.122,1652.6,1798.917,Vamp3
591.9126,614.2336,700.9108,648.225,Vamp4
646.5078,709.936,803.1606,713.4949,Vamp5
1111.808,1013.011,1113.063,1087.802,Vamp7
0,0,0,0,Vamp7-ps
3717.52,4195.75,7557.785,9059.585,Vamp8
324.8031,304.9265,240.942,228.8765,Vangl1
247.2391,223.6334,230.9817,238.4434,Vangl2
4382.52,4203.47,3738.894,3888.814,Vapa
7052.469,6312.976,8601.37,8734.479,Vapb
1069.326,1085.339,660.4355,717.8554,Vars
159.0482,186.1244,187.4076,215.9326,Vars2
68.30835,62.29492,90.58496,85.09665,Vash1
947.1703,973.4901,1094.54,963.1972,Vash2
3764.415,3772.212,3109.771,3044.767,Vasn
1088.475,1108.558,856.3136,859.2426,Vasp
15691.77,16435.1,26770.91,34533.63,Vat1
1.896409,3.539774,1.794035,1.085161,Vat1l
111.3608,122.3116,2468.323,3458.146,Vav1
153.7064,155.4569,143.949,193.5971,Vav2
15.28189,19.30196,285.6419,314.3974,Vav3
0,0,0,0,Vax1
12.06168,14.15354,42.07807,18.94971,Vax2
501.0046,445.0175,313.877,290.4807,Vbp1
4916.464,3791.925,5693.058,4756.527,Vcam1
5215.087,3951.075,3593.804,3248.51,Vcan
21467.98,20240.08,14123.05,12636.68,Vcl
4773.03,4748.356,4555.223,4597.104,Vcp
8.223694,1.743035,4.225711,1.909914,Vcp-rs
1969.191,1853.209,1841.139,1911.086,Vcpip1
364.0116,325.8504,511.805,461.3674,Vcpkmt
4364.976,4193.715,3974.872,4144.253,Vdac1
3848.36,3955.787,4607.892,5287.282,Vdac2
6243.687,5592.654,5034.457,4820.963,Vdac3
2.285121,3.637156,0,2.6056,Vdac3-ps1
133.2576,117.0377,42.60957,39.32367,Vdr
1963.829,1738.819,777.2864,898.3387,Vegfa
453.6782,447.907,2091.799,2337.748,Vegfb
42.73805,43.47351,44.4014,40.14176,Vegfc
1361.321,1077.971,3082.248,3706.982,Vegfd
35.45954,28.46001,38.09487,28.2402,Veph1
1043.448,967.5665,868.9186,794.0123,Vezf1
2148.272,2373.94,2309.709,2334.441,Vezt
689.4909,543.7383,11.70091,21.0424,Vgf
0,0,0,0,Vgll1
2.02324,1.435321,0,0,Vgll2
9724.054,9728.55,4103.499,3528.948,Vgll3
580.1725,619.2143,840.7215,916.8834,Vgll4
105.3223,94.11943,146.3884,137.916,Vhl
0,0,0,0,Vhl-ps1
0.1330324,0.142231,0.3386835,0.155736,Vil1
164.0347,144.8555,671.1279,505.3268,Vill
78098.54,76982.5,81560.09,87324,Vim
1.958238,4.026375,22.18035,16.44231,Vip
1026.793,1010.898,1820.417,2085.999,Vipas39
0.5326737,0.4758396,3.312125,5.33292,Vipr1
2.1909,3.124148,6.834686,0.7454165,Vipr2
4704.714,4488.004,4009.927,3710.359,Virma
438.6115,469.6096,355.5465,422.2593,Vit
1333.528,1354.738,3447.699,3303.429,Vkorc1
362.59,318.1488,277.9234,280.144,Vkorc1l1
1880.718,1871.041,299.8231,367.543,Vldlr
1691.781,1623.254,2087.105,1874.341,Vma21
0,0,0,0,Vma21-ps
401.0572,423.4012,767.8042,728.1721,Vmac
0,0,0,0,Vmn1r-ps1
0,0,0,0,Vmn1r-ps10
0,0,0,0,Vmn1r-ps100
0,0,0,0,Vmn1r-ps102
0,0,0,0,Vmn1r-ps103
0,0,0,0,Vmn1r-ps104
0,0,0,0,Vmn1r-ps106
0,0,0,0,Vmn1r-ps107
0,0,0,0,Vmn1r-ps108
0,0,0,0,Vmn1r-ps109
0,0,0,0,Vmn1r-ps11
0,0,0,0,Vmn1r-ps110
0,0,0,0,Vmn1r-ps111
0,0,0,0,Vmn1r-ps112
0,0,0,0,Vmn1r-ps113
0,0,0,0,Vmn1r-ps114
0,0,0,0,Vmn1r-ps116
0,0,0,0,Vmn1r-ps12
0,0,0,0,Vmn1r-ps120
0,0,0,0,Vmn1r-ps123
0,0,0,0,Vmn1r-ps125
0,0,0,0,Vmn1r-ps126
0,0,0,0,Vmn1r-ps127
1.999021,2.024052,2.419363,2.143979,Vmn1r-ps128
0,0,0,0,Vmn1r-ps13
0,0,0,0,Vmn1r-ps132
0,0,0,0,Vmn1r-ps135
0,0,0,0,Vmn1r-ps14
0,0,0,0,Vmn1r-ps141
0,0,0,0,Vmn1r-ps142
0,0,0,0,Vmn1r-ps143
0,0,0,0,Vmn1r-ps144
1.797588,0,0,0,Vmn1r-ps145
1.797588,0,0,0,Vmn1r-ps146
0,0,0,0,Vmn1r-ps147
0,0,0,0,Vmn1r-ps148
0,0,0,0,Vmn1r-ps149
0,0,0,0,Vmn1r-ps15
0,0,0,0,Vmn1r-ps150
0,0,0,0,Vmn1r-ps151
0,0,0,0,Vmn1r-ps152
0,0,0,0,Vmn1r-ps16
0,0,0,0,Vmn1r-ps17
0,0,0,0,Vmn1r-ps18
0,0,0,0,Vmn1r-ps19
0,0,0,0,Vmn1r-ps2
0,0,0,0,Vmn1r-ps20
0,0,0,0,Vmn1r-ps21
0,0,0,0,Vmn1r-ps22
0,0,0,0,Vmn1r-ps23
0,0,0,0,Vmn1r-ps24
0,0,0,0,Vmn1r-ps25
0,0,0,0,Vmn1r-ps26
0,0,0,0,Vmn1r-ps27
0.8987941,0,0,0,Vmn1r-ps28
0,0,0,0,Vmn1r-ps29
0,0,0,0,Vmn1r-ps3
0,0,0,0,Vmn1r-ps31
0,0.9583834,2.264624,3.075783,Vmn1r-ps32
0,0,0,0,Vmn1r-ps34
0,0,0,0,Vmn1r-ps40
0,0,0,0,Vmn1r-ps45
0,0,0,0,Vmn1r-ps46
0,0,0,0,Vmn1r-ps47
0,0,0,0,Vmn1r-ps48
0,0,0,0,Vmn1r-ps49
0,0,0,0,Vmn1r-ps5
0,0.9583834,0,0,Vmn1r-ps50
0,0,0,0,Vmn1r-ps51
0,0,0,0,Vmn1r-ps52
0,0,0,0,Vmn1r-ps53
0,0,0,0,Vmn1r-ps55
0,0,0,0,Vmn1r-ps56
0,0,0,0,Vmn1r-ps57
0,0,0,0,Vmn1r-ps58
0,0,0,0,Vmn1r-ps59
0,0,0,0,Vmn1r-ps6
0,0,0,0,Vmn1r-ps60
0,0,0,0,Vmn1r-ps61
1.797588,1.916767,3.396936,7.176826,Vmn1r-ps62
0,0,0,0,Vmn1r-ps63
0,0,0,0,Vmn1r-ps64
0,0,0,0,Vmn1r-ps65
0,0,0,0,Vmn1r-ps66
0,0,1.132312,0,Vmn1r-ps67
0,0,0,0,Vmn1r-ps68
0,0,0,0,Vmn1r-ps69
0,0,0,0,Vmn1r-ps7
0,0,0,0,Vmn1r-ps70
0,0,0,0,Vmn1r-ps71
0,0,0,0,Vmn1r-ps73
0,0,0,0,Vmn1r-ps74
0,0,0,0,Vmn1r-ps75
0,0,0,0,Vmn1r-ps76
0,0,0,0,Vmn1r-ps77
0,0,0,0,Vmn1r-ps78
0,0,0,0,Vmn1r-ps79
0,0,0,0,Vmn1r-ps8
0,0,0,0,Vmn1r-ps80
0,0,0,0,Vmn1r-ps83
0,0,0,0,Vmn1r-ps84
0,0,0,0,Vmn1r-ps85
0,0,0,0,Vmn1r-ps86
0,0,0,0,Vmn1r-ps9
0,0,0,0,Vmn1r-ps92
0,0,0,0,Vmn1r-ps93
0,0,0,0,Vmn1r-ps94
0,0,0,0,Vmn1r-ps95
0,0,0,0,Vmn1r-ps97
0,0,0,0,Vmn1r-ps99
0,0,0,0,Vmn1r1
0,0,0,0,Vmn1r10
0,0,0,0,Vmn1r100
0,0,0,0,Vmn1r101
0,0,0,0,Vmn1r103
0,0,0,0,Vmn1r104
0,0,0,0,Vmn1r107
0,0,0,0,Vmn1r11
0,0,0,0,Vmn1r111
0,0,0,0,Vmn1r112
0,0,0,0,Vmn1r113
0,0,0,0,Vmn1r114
0,0,0,0,Vmn1r115
0,0,0,0,Vmn1r116
0,0,0,0,Vmn1r117
0,0,0,0,Vmn1r118
0,0,0,0,Vmn1r119
0,0,0,0,Vmn1r12
0,0,0,0,Vmn1r120
0,0,0,0,Vmn1r121
0,0,0,0,Vmn1r122
0,0,0,0,Vmn1r123
0,0,0,0,Vmn1r124
0,0,0,0,Vmn1r125
0,0,0,0,Vmn1r126
0,0,0,0,Vmn1r127
0,0,0,0,Vmn1r128
0,0,0,0,Vmn1r129
0,0,0,0,Vmn1r13
0,0,0,0,Vmn1r130
0,0,0,0,Vmn1r131
0,0,0,0,Vmn1r132
0,0,0,0,Vmn1r135
0,0,0,0,Vmn1r137
0,0,0,0,Vmn1r138
0,0,0,0,Vmn1r139
0,0,0,0,Vmn1r14
0,0,0,0,Vmn1r142
0,0,0,0,Vmn1r143
0,0,0,0,Vmn1r148
0,0,0,0,Vmn1r149
0,0,0,0,Vmn1r151
0,0,0,0,Vmn1r152
0,0,0,0,Vmn1r155
0,0,0,0,Vmn1r157
0,0,0,0,Vmn1r158
0,0,0,0,Vmn1r159
0,0,0,0,Vmn1r160
0,0,0,0,Vmn1r163
0,0,0,0,Vmn1r165
0,0,0,0,Vmn1r166
0,0,0,0,Vmn1r167
0,0,0,0,Vmn1r168
0,0,0,0,Vmn1r169
0,0,0,0,Vmn1r170
0,0,0,0,Vmn1r171
0,0,0,0,Vmn1r172
0,0,0,0,Vmn1r173
0,0,0,0,Vmn1r174
0,0,0,0,Vmn1r175
0,0,0,0,Vmn1r176
0,0,0,0,Vmn1r177
0,0,0,0,Vmn1r178
0,0,0,0,Vmn1r179
0,0,0,0,Vmn1r18
0,0,0,0,Vmn1r180
0,0,0,0,Vmn1r181
0,0,0,0,Vmn1r183
0,0,0,0,Vmn1r184
0,0,0,0,Vmn1r185
0,0,0,0,Vmn1r186
0,0,0,0,Vmn1r188
0,0,0,0,Vmn1r189
0,0,0,0,Vmn1r19
0,0,0,0,Vmn1r190-ps
0,0,0,0,Vmn1r191
0,0,0,0,Vmn1r192
0,0,0,0,Vmn1r193
0,0,0,0,Vmn1r194
0,0,0,0,Vmn1r195
0,0,0,0,Vmn1r196
0,0,0,0,Vmn1r197
0,0,0,0,Vmn1r198
0,0,0,0,Vmn1r199
0,0,0,0,Vmn1r2
0,0,0,0,Vmn1r200
0,0,0,0,Vmn1r201
0,0,0,0,Vmn1r202
0,0,0,0,Vmn1r203
0,0,0,0,Vmn1r204
0,0,0,0,Vmn1r205
0,0,0,0,Vmn1r206
0,0,0,0,Vmn1r207-ps
0,0,0,0,Vmn1r208
0,0,0,0,Vmn1r209
0,0,0,0,Vmn1r21
0,0,0,0,Vmn1r210
0,0,0,0,Vmn1r211
0,0,0,0,Vmn1r212
0,0,0,0,Vmn1r213
0,0,0,0,Vmn1r214
0,0,0,0,Vmn1r215
0,0,0,0,Vmn1r216
0,0,0,0,Vmn1r217
0,0,0,0,Vmn1r218
0,0,0,0,Vmn1r219
0,0,0,0,Vmn1r220
0,0,0,0,Vmn1r221
0,0,0,0,Vmn1r222
0,0,0,0,Vmn1r223
0,0,0,0,Vmn1r224
0,0,0,0,Vmn1r225
0,0,0,0,Vmn1r226
0,0,0,0,Vmn1r228
0,0,0,0,Vmn1r229
0,0,0,0,Vmn1r23
0,0,0,0,Vmn1r230
0,0,0,0,Vmn1r231
0,0,0,0,Vmn1r232
0,0,0,0,Vmn1r233
0,0,0,0,Vmn1r234
0,0,0,0,Vmn1r235
0,0,0,0,Vmn1r236
0,0,0,0,Vmn1r237
0,0,0,0,Vmn1r238
0,0,0,0,Vmn1r239-ps
0,0,0,0,Vmn1r25
0,0,0,0,Vmn1r26
0,0,0,0,Vmn1r27
0,0,0,0,Vmn1r29
0,0,0,0,Vmn1r3
0,0,0,0,Vmn1r30
0,0,0,0,Vmn1r31
0,0,1.132312,0,Vmn1r32
0,0,0,0,Vmn1r33
0,0,0,0,Vmn1r34
0,0,0,0,Vmn1r35
0,0,0,0,Vmn1r37
1.797588,5.750301,5.66156,10.57627,Vmn1r4
0,0,0,0,Vmn1r40
0,0,0,0,Vmn1r41
0,0,0,0,Vmn1r42
0,0,0,0,Vmn1r43
0,0,0,0,Vmn1r44
0,0.9583834,0,0,Vmn1r45
0,0,0,0,Vmn1r46
0,0,0,0,Vmn1r47
0,0,0,0,Vmn1r48
0,0,0,0,Vmn1r49
0,0,0,0,Vmn1r5
0,0,0,0,Vmn1r50
0,0,0,0,Vmn1r51
0,0,0,0,Vmn1r52
0.8987941,0.9583834,0,0,Vmn1r53
0,0,0,0,Vmn1r54
0,0,0,0,Vmn1r55
0,0,0,0,Vmn1r56
0,0,0,0,Vmn1r57
15.01274,7.490174,12.9176,9.103026,Vmn1r58
0,0,0,0,Vmn1r59
0,0,0,0,Vmn1r6
0,0,0,0,Vmn1r60
3.595176,3.834109,0,0,Vmn1r61
0,0,0,0,Vmn1r62
0,0,0,0,Vmn1r63
0,0,0,0,Vmn1r64
8.987941,10.54222,67.76541,35.62839,Vmn1r65
0,0,0,0,Vmn1r66
0,0,0,0,Vmn1r67
0,0,0,0,Vmn1r68
0,0,0,0,Vmn1r69
0,0,0,0,Vmn1r7
0,0,0,0,Vmn1r70
0,0,0,0,Vmn1r71
0,0,0,0,Vmn1r72
0,0,0,0,Vmn1r73
0,0,0,0,Vmn1r74
0,0,0,0,Vmn1r75
0,0,0,0,Vmn1r76
0,0,0,0,Vmn1r77
0,0,0,0,Vmn1r78
0,0,0,0,Vmn1r79
0,0,0,0,Vmn1r8
0,0,0,0,Vmn1r80
0,0,0,0,Vmn1r81
0,0,0,0,Vmn1r82
0,0,0,0,Vmn1r83
0,0,0,0,Vmn1r84
0,0,0,0,Vmn1r85
0,0,0,0,Vmn1r86
0,0,0,0,Vmn1r87
0,0,0,0,Vmn1r88
0,0,0,0,Vmn1r89
0,0,0,0,Vmn1r9
2.219316,6.396269,2.049287,6.595651,Vmn1r90
0,0,0,0,Vmn1r91
0,0,0,0,Vmn1r93
0,0,0,0,Vmn1r94
0,0,0,0,Vmn1r95
0,0,0,0,Vmn2r-ps10
0,0,0,0,Vmn2r-ps100
0,0,0,0,Vmn2r-ps102
0,0,0,0,Vmn2r-ps103
0,0,0,0,Vmn2r-ps104
0,0,0,0,Vmn2r-ps11
6.291559,5.750301,5.66156,14.35365,Vmn2r-ps114
0,0,0,0,Vmn2r-ps115
0,0,0,0,Vmn2r-ps116
0,0,0,0,Vmn2r-ps117
0,0,0,0,Vmn2r-ps118
0,0,0,0,Vmn2r-ps119
0,0,0,0,Vmn2r-ps12
0,0,0,0,Vmn2r-ps120
0,0,0,0,Vmn2r-ps121
0,0,0,0,Vmn2r-ps122
0,0,0,0,Vmn2r-ps123
0,0,0,0,Vmn2r-ps124
0,0,0,0,Vmn2r-ps125
0,0,0,0,Vmn2r-ps126
0,0,0,0,Vmn2r-ps127
0,0,0,0,Vmn2r-ps128
0,0,0,0,Vmn2r-ps129
0,0,0,0,Vmn2r-ps13
0,0,0,0,Vmn2r-ps130
0,0,0,0,Vmn2r-ps131
0,0,0,0,Vmn2r-ps132
0,0,0,0,Vmn2r-ps133
0,0,0,0,Vmn2r-ps134
0,0,0,0,Vmn2r-ps139
0,0,0,0,Vmn2r-ps149
0.8987941,0,1.132312,0,Vmn2r-ps15
0,0,0,0,Vmn2r-ps159
0,0,0,0,Vmn2r-ps16
0,0,0,0,Vmn2r-ps17
0,0,0,0,Vmn2r-ps18
0,0,0,0,Vmn2r-ps19
0,0,0,0,Vmn2r-ps2
0,0,0,0,Vmn2r-ps20
0,0,0,0,Vmn2r-ps21
0,0,0,0,Vmn2r-ps23
0.8987941,0,0,0,Vmn2r-ps24
0,0,0,0,Vmn2r-ps25
0,0,1.132312,0,Vmn2r-ps26
0,0,1.132312,0,Vmn2r-ps3
0,0,0,0,Vmn2r-ps31
0,0,0,0,Vmn2r-ps32
0,0,0,0,Vmn2r-ps33
0,0,0,0,Vmn2r-ps34
0,0,0,0,Vmn2r-ps35
0,0,0,0,Vmn2r-ps36
0,0,0,0,Vmn2r-ps37
0,0,0,0,Vmn2r-ps38
0,0,0,0,Vmn2r-ps4
0,0,0,0,Vmn2r-ps40
0,0,0,0,Vmn2r-ps41
0,0,0,0,Vmn2r-ps42
0,0.000717099,0,0,Vmn2r-ps43
0,0,0,0,Vmn2r-ps44
0,0,0,0,Vmn2r-ps45
0,0,0,0,Vmn2r-ps46
0,0,0,0,Vmn2r-ps47
0,0,0,0,Vmn2r-ps49
0,0,0,0,Vmn2r-ps5
0,0,0,0,Vmn2r-ps50
0,0.4788332,0,0,Vmn2r-ps51
0,0,0,0,Vmn2r-ps52
0.8987941,0,0,0,Vmn2r-ps53
1.812141,3.242864,5.729552,0.3340904,Vmn2r-ps54
0,0,0,0,Vmn2r-ps55
0,0,0,0,Vmn2r-ps56
0,0,0,0,Vmn2r-ps57
0,0,0,0,Vmn2r-ps58
0,0,0,0,Vmn2r-ps59
0,0,0,0,Vmn2r-ps6
0,0,0,0,Vmn2r-ps60
0,0,0,0,Vmn2r-ps61
0,0,0,0,Vmn2r-ps62
0,0,0,0,Vmn2r-ps64
0,0,0,0,Vmn2r-ps65
0,0,0,0,Vmn2r-ps66
0,0,0,0,Vmn2r-ps67
0,0,0,0,Vmn2r-ps68
0,0,0,0,Vmn2r-ps69
0,0,0,0,Vmn2r-ps7
0,0,0,0,Vmn2r-ps70
0,0,0,0,Vmn2r-ps72
0,0,0,0,Vmn2r-ps73
0,0,0,0,Vmn2r-ps74
0,0,0,0,Vmn2r-ps75
0,0,0,0,Vmn2r-ps76
0,0,0,0,Vmn2r-ps77
0,0,0,0,Vmn2r-ps78
0,0,0,0,Vmn2r-ps79
0,0,0,0,Vmn2r-ps8
0,0,0,0,Vmn2r-ps80
0,0,0,0,Vmn2r-ps81
0,0,0,0,Vmn2r-ps82
0,0,0,0,Vmn2r-ps83
0,0,0,0,Vmn2r-ps84
0,0,0,0,Vmn2r-ps85
0,0,0,0,Vmn2r-ps86
0,0,0,0,Vmn2r-ps87
2.696382,0,1.132312,0,Vmn2r-ps88
0,0,0,0,Vmn2r-ps89
